    ,number_of_cities,index_of_sample,x_min,x_avg               ,x_stdev           ,x_median,x_q1   ,x_q3   ,x_max,y_min,y_avg               ,y_stdev           ,y_median,y_q1   ,y_q3   ,y_max
906 ,13              ,7              ,-950 ,-108.46153846153847 ,522.4853451508817 ,-39.0   ,-459.0 ,177.0  ,714  ,-969 ,98.76923076923077   ,635.3820574853833 ,0.0     ,-448.0 ,711.0  ,981
907 ,13              ,8              ,-860 ,126.6923076923077   ,670.1445596057845 ,328.0   ,-535.0 ,693.0  ,991  ,-871 ,32.15384615384615   ,549.8585948759684 ,-1.0    ,-249.0 ,412.0  ,914
908 ,13              ,9              ,-525 ,40.0                ,475.398078806944  ,-115.0  ,-235.0 ,269.0  ,986  ,-937 ,-156.15384615384616 ,658.6823774468043 ,-444.0  ,-711.0 ,542.0  ,941
909 ,13              ,10             ,-804 ,-59.92307692307692  ,359.45988685305383,-73.0   ,-235.0 ,48.0   ,644  ,-891 ,83.3076923076923    ,615.562938105626  ,211.0   ,-525.0 ,502.0  ,970
910 ,13              ,11             ,-825 ,-202.3846153846154  ,449.31216662463424,-323.0  ,-538.0 ,0.0    ,684  ,-709 ,-68.3076923076923   ,544.1261166027879 ,-251.0  ,-520.0 ,110.0  ,927
911 ,13              ,12             ,-868 ,-267.38461538461536 ,405.81575015876734,-263.0  ,-579.0 ,0.0    ,512  ,-656 ,224.30769230769232  ,445.0755337796392 ,229.0   ,0.0    ,545.0  ,897
912 ,13              ,13             ,-986 ,-243.15384615384616 ,588.4935352454104 ,-261.0  ,-665.0 ,0.0    ,842  ,-965 ,-79.0               ,654.2657462122457 ,52.0    ,-793.0 ,342.0  ,850
913 ,13              ,14             ,-942 ,-3.076923076923077  ,580.9927511794591 ,31.0    ,-200.0 ,382.0  ,980  ,-835 ,39.15384615384615   ,529.6712575037851 ,184.0   ,-502.0 ,370.0  ,704
914 ,13              ,15             ,-982 ,-238.92307692307693 ,511.0926956920277 ,-218.0  ,-553.0 ,0.0    ,918  ,-863 ,72.92307692307692   ,526.019242604055  ,139.0   ,-94.0  ,330.0  ,925
915 ,13              ,16             ,-730 ,103.0               ,568.8167543242727 ,-71.0   ,-221.0 ,602.0  ,995  ,-867 ,-164.84615384615384 ,604.0336422962226 ,-333.0  ,-674.0 ,68.0   ,930
916 ,13              ,17             ,-987 ,52.92307692307692   ,494.7097569178756 ,21.0    ,-215.0 ,428.0  ,924  ,-918 ,-10.615384615384615 ,731.8868922701944 ,0.0     ,-670.0 ,654.0  ,965
917 ,13              ,18             ,-934 ,50.61538461538461   ,483.91210263530616,11.0    ,-41.0  ,392.0  ,920  ,-483 ,369.2307692307692   ,463.8565068794002 ,428.0   ,162.0  ,774.0  ,953
918 ,13              ,19             ,-912 ,142.0               ,584.6774039302927 ,248.0   ,-404.0 ,640.0  ,986  ,-952 ,-162.92307692307693 ,551.9212597129023 ,-244.0  ,-603.0 ,372.0  ,623
919 ,13              ,20             ,-660 ,106.38461538461539  ,512.0464722499216 ,134.0   ,-255.0 ,355.0  ,986  ,-965 ,-325.0769230769231  ,395.48861372957833,-331.0  ,-635.0 ,82.0   ,202
920 ,13              ,21             ,-908 ,-60.61538461538461  ,656.6584016140024 ,-155.0  ,-577.0 ,517.0  ,966  ,-995 ,38.61538461538461   ,616.7779906445995 ,0.0     ,-376.0 ,524.0  ,919
921 ,13              ,22             ,-990 ,74.0                ,675.1798525825051 ,403.0   ,-548.0 ,603.0  ,865  ,-992 ,-177.3846153846154  ,541.1992144705955 ,-93.0   ,-640.0 ,92.0   ,758
922 ,13              ,23             ,-566 ,11.923076923076923  ,400.91820893595025,0.0     ,-333.0 ,239.0  ,793  ,-828 ,247.69230769230768  ,548.2258331222308 ,383.0   ,-87.0  ,695.0  ,832
923 ,13              ,24             ,-617 ,48.0                ,450.40888830779824,-33.0   ,-190.0 ,148.0  ,993  ,-952 ,-224.0              ,565.4847478049253 ,-442.0  ,-600.0 ,0.0    ,922
924 ,13              ,25             ,-952 ,-20.53846153846154  ,535.6204525881823 ,180.0   ,-335.0 ,351.0  ,797  ,-762 ,-84.84615384615384  ,530.8309282238313 ,-179.0  ,-457.0 ,340.0  ,797
925 ,13              ,26             ,-746 ,-140.30769230769232 ,442.3700156760523 ,-198.0  ,-490.0 ,188.0  ,530  ,-611 ,280.2307692307692   ,473.85689714760827,395.0   ,-59.0  ,698.0  ,899
926 ,13              ,27             ,-598 ,164.53846153846155  ,526.2429121271873 ,0.0     ,-156.0 ,705.0  ,957  ,-853 ,-69.84615384615384  ,529.4320614510493 ,-71.0   ,-339.0 ,350.0  ,984
927 ,13              ,28             ,-968 ,39.07692307692308   ,550.8949478709562 ,21.0    ,-420.0 ,469.0  ,853  ,-801 ,-35.07692307692308  ,439.5337418861153 ,0.0     ,-357.0 ,243.0  ,514
928 ,13              ,29             ,-983 ,-14.384615384615385 ,587.7157105355075 ,0.0     ,-426.0 ,434.0  ,781  ,-959 ,-1.0                ,713.2741408462808 ,-210.0  ,-512.0 ,863.0  ,926
929 ,13              ,30             ,-967 ,-13.384615384615385 ,650.4859130503313 ,0.0     ,-562.0 ,525.0  ,891  ,-670 ,76.07692307692308   ,480.83078477749694,78.0    ,-263.0 ,310.0  ,942
930 ,13              ,31             ,-959 ,48.92307692307692   ,574.8377251506814 ,115.0   ,-89.0  ,304.0  ,873  ,-851 ,10.461538461538462  ,423.70658388886187,25.0    ,-168.0 ,260.0  ,628
931 ,13              ,32             ,-695 ,176.07692307692307  ,464.0056503855784 ,82.0    ,-45.0  ,545.0  ,897  ,-905 ,37.53846153846154   ,561.392408122372  ,0.0     ,-389.0 ,622.0  ,792
932 ,13              ,33             ,-917 ,83.46153846153847   ,570.7170366279912 ,139.0   ,-104.0 ,553.0  ,887  ,-951 ,-89.3076923076923   ,600.4669550462906 ,0.0     ,-533.0 ,175.0  ,927
933 ,13              ,34             ,-888 ,-162.6153846153846  ,500.86683833489093,-156.0  ,-569.0 ,213.0  ,794  ,-847 ,-116.46153846153847 ,553.7270108673611 ,-261.0  ,-503.0 ,8.0    ,922
934 ,13              ,35             ,-695 ,100.61538461538461  ,525.1994126776258 ,0.0     ,-367.0 ,630.0  ,765  ,-742 ,153.53846153846155  ,554.4185565954984 ,96.0    ,-108.0 ,582.0  ,976
935 ,13              ,36             ,-989 ,172.92307692307693  ,657.3648735086754 ,285.0   ,-57.0  ,649.0  ,956  ,-820 ,-16.615384615384617 ,580.0601317193386 ,-65.0   ,-190.0 ,490.0  ,926
936 ,13              ,37             ,-997 ,-108.84615384615384 ,640.9050691735147 ,0.0     ,-692.0 ,390.0  ,841  ,-238 ,287.15384615384613  ,381.5147105407265 ,233.0   ,0.0    ,680.0  ,834
937 ,13              ,38             ,-955 ,-130.07692307692307 ,603.8831925599604 ,-254.0  ,-613.0 ,165.0  ,971  ,-786 ,121.61538461538461  ,500.90793206961337,265.0   ,-348.0 ,438.0  ,803
938 ,13              ,39             ,-987 ,-275.53846153846155 ,547.3672769698934 ,-377.0  ,-601.0 ,0.0    ,804  ,-978 ,8.23076923076923    ,681.5496012575746 ,-243.0  ,-382.0 ,587.0  ,956
939 ,13              ,40             ,-892 ,-25.846153846153847 ,529.9403812621828 ,0.0     ,-410.0 ,404.0  ,880  ,-490 ,211.92307692307693  ,406.51024208877806,301.0   ,-3.0   ,581.0  ,798
940 ,13              ,41             ,-582 ,93.84615384615384   ,387.82338036659723,18.0    ,-66.0  ,318.0  ,878  ,-994 ,-212.76923076923077 ,528.1862288129938 ,-70.0   ,-660.0 ,157.0  ,803
941 ,13              ,42             ,-933 ,57.92307692307692   ,599.3479041895536 ,0.0     ,-350.0 ,577.0  ,930  ,-594 ,60.0                ,447.994605622285  ,-4.0    ,-241.0 ,371.0  ,803
942 ,13              ,43             ,-861 ,-125.0              ,517.9536658814184 ,-69.0   ,-618.0 ,338.0  ,658  ,-986 ,106.6923076923077   ,629.435909447947  ,170.0   ,-318.0 ,588.0  ,965
943 ,13              ,44             ,-848 ,-23.153846153846153 ,556.0554298140079 ,-12.0   ,-405.0 ,293.0  ,878  ,-872 ,-308.2307692307692  ,340.28325305206   ,-319.0  ,-412.0 ,-19.0  ,111
944 ,13              ,45             ,-632 ,376.6923076923077   ,457.7878665596444 ,533.0   ,31.0   ,662.0  ,986  ,-906 ,-257.38461538461536 ,536.5372833366348 ,-448.0  ,-552.0 ,50.0   ,949
945 ,13              ,46             ,-912 ,-113.23076923076923 ,525.9269838178036 ,-175.0  ,-364.0 ,0.0    ,978  ,-738 ,34.0                ,614.6625090242612 ,80.0    ,-647.0 ,426.0  ,963
946 ,13              ,47             ,-596 ,-70.53846153846153  ,465.5875527017118 ,-83.0   ,-348.0 ,0.0    ,915  ,-676 ,331.0               ,604.2362948383686 ,625.0   ,0.0    ,883.0  ,939
947 ,13              ,48             ,-715 ,-80.61538461538461  ,532.9882016301327 ,-270.0  ,-454.0 ,441.0  ,832  ,-431 ,114.6923076923077   ,333.9080174278002 ,108.0   ,-64.0  ,312.0  ,822
948 ,13              ,49             ,-906 ,-69.3076923076923   ,525.8303567716152 ,0.0     ,-396.0 ,323.0  ,853  ,-855 ,-112.76923076923077 ,557.3936600892517 ,0.0     ,-469.0 ,262.0  ,879
949 ,13              ,50             ,-896 ,-57.76923076923077  ,542.7372221505472 ,0.0     ,-363.0 ,350.0  ,717  ,-965 ,91.61538461538461   ,542.6727894507485 ,155.0   ,-28.0  ,468.0  ,944
950 ,13              ,51             ,-864 ,131.23076923076923  ,630.2266991390418 ,0.0     ,-199.0 ,720.0  ,992  ,-875 ,72.0                ,633.1517722210581 ,33.0    ,-617.0 ,613.0  ,862
951 ,13              ,52             ,-858 ,-161.23076923076923 ,573.9535628495499 ,-331.0  ,-648.0 ,296.0  ,872  ,-953 ,-167.6153846153846  ,439.3166167396696 ,-27.0   ,-456.0 ,30.0   ,537
952 ,13              ,53             ,-956 ,-20.53846153846154  ,585.852742502274  ,-28.0   ,-308.0 ,510.0  ,809  ,-891 ,-34.30769230769231  ,575.6686524693675 ,0.0     ,-396.0 ,198.0  ,941
953 ,13              ,54             ,-712 ,-6.923076923076923  ,521.7276526979796 ,0.0     ,-429.0 ,405.0  ,754  ,-914 ,-161.76923076923077 ,497.7362343393928 ,-253.0  ,-372.0 ,0.0    ,710
954 ,13              ,55             ,-812 ,-35.76923076923077  ,541.2515055939266 ,-52.0   ,-421.0 ,223.0  ,767  ,-870 ,53.23076923076923   ,620.2408341182418 ,0.0     ,-304.0 ,634.0  ,960
955 ,13              ,56             ,-732 ,-67.84615384615384  ,533.1466099416817 ,-192.0  ,-288.0 ,6.0    ,930  ,-763 ,133.53846153846155  ,509.44326072432824,3.0     ,-233.0 ,602.0  ,814
956 ,13              ,57             ,-780 ,229.23076923076923  ,522.0752107130022 ,296.0   ,-180.0 ,662.0  ,978  ,-914 ,159.30769230769232  ,604.2413128068653 ,317.0   ,-416.0 ,690.0  ,998
957 ,13              ,58             ,-924 ,-25.615384615384617 ,600.7322668296222 ,0.0     ,-505.0 ,356.0  ,839  ,-960 ,-93.61538461538461  ,513.296785245719  ,-264.0  ,-325.0 ,135.0  ,904
958 ,13              ,59             ,-920 ,-77.92307692307692  ,593.2283795102948 ,-48.0   ,-474.0 ,343.0  ,895  ,-876 ,8.923076923076923   ,655.1590724827141 ,0.0     ,-727.0 ,608.0  ,981
959 ,13              ,60             ,-912 ,-117.15384615384616 ,624.1795743419045 ,0.0     ,-755.0 ,253.0  ,951  ,-927 ,-151.30769230769232 ,560.2501501733228 ,-71.0   ,-629.0 ,373.0  ,593
960 ,13              ,61             ,-944 ,-11.923076923076923 ,511.8143318200559 ,0.0     ,-233.0 ,345.0  ,982  ,-575 ,271.15384615384613  ,538.130071970499  ,344.0   ,-106.0 ,750.0  ,958
961 ,13              ,62             ,-960 ,-100.84615384615384 ,465.0451315291606 ,0.0     ,-402.0 ,200.0  ,463  ,-998 ,-40.84615384615385  ,607.3190877610997 ,0.0     ,-340.0 ,473.0  ,789
962 ,13              ,63             ,-801 ,104.15384615384616  ,675.9064094672977 ,148.0   ,-624.0 ,818.0  ,972  ,-749 ,298.0               ,528.05223857746   ,447.0   ,0.0    ,695.0  ,903
963 ,13              ,64             ,-959 ,-29.46153846153846  ,771.1676877074808 ,0.0     ,-746.0 ,688.0  ,993  ,-520 ,164.0               ,486.4781598386509 ,24.0    ,-221.0 ,533.0  ,903
964 ,13              ,65             ,-796 ,85.6923076923077    ,565.4087584239954 ,-27.0   ,-299.0 ,554.0  ,909  ,-870 ,-39.69230769230769  ,657.1126723040458 ,-191.0  ,-657.0 ,564.0  ,904
965 ,13              ,66             ,-756 ,-138.76923076923077 ,529.3538756267169 ,-355.0  ,-472.0 ,146.0  ,866  ,-972 ,95.46153846153847   ,739.8903764955788 ,271.0   ,-694.0 ,803.0  ,965
966 ,13              ,67             ,-730 ,-11.538461538461538 ,506.61451739046055,-75.0   ,-444.0 ,329.0  ,889  ,-915 ,-10.153846153846153 ,557.4033318513393 ,-120.0  ,-438.0 ,194.0  ,991
967 ,13              ,68             ,-787 ,106.84615384615384  ,630.0563263383475 ,0.0     ,-562.0 ,582.0  ,950  ,-745 ,26.076923076923077  ,547.1485876095057 ,164.0   ,-463.0 ,227.0  ,970
968 ,13              ,69             ,-973 ,-236.53846153846155 ,411.88845888675075,-90.0   ,-466.0 ,7.0    ,365  ,-631 ,131.23076923076923  ,440.17821274383743,221.0   ,-111.0 ,451.0  ,760
969 ,13              ,70             ,-727 ,102.53846153846153  ,536.2099426195887 ,44.0    ,-207.0 ,657.0  ,943  ,-754 ,23.23076923076923   ,522.6927322124274 ,-29.0   ,-244.0 ,350.0  ,910
970 ,13              ,71             ,-817 ,-67.0               ,428.81173025000146,-8.0    ,-513.0 ,193.0  ,579  ,-984 ,-155.30769230769232 ,543.0789360389803 ,-157.0  ,-512.0 ,0.0    ,896
971 ,13              ,72             ,-766 ,78.23076923076923   ,546.5386771684376 ,27.0    ,-487.0 ,647.0  ,895  ,-944 ,94.84615384615384   ,530.9759640124723 ,155.0   ,-291.0 ,500.0  ,919
972 ,13              ,73             ,-769 ,211.76923076923077  ,501.0294658411076 ,226.0   ,-9.0   ,673.0  ,903  ,-929 ,-302.9230769230769  ,620.5334347073843 ,-526.0  ,-833.0 ,0.0    ,857
973 ,13              ,74             ,-379 ,90.07692307692308   ,375.2693391726493 ,0.0     ,-131.0 ,242.0  ,910  ,-645 ,192.76923076923077  ,432.4446311082599 ,335.0   ,0.0    ,481.0  ,761
974 ,13              ,75             ,-913 ,-192.0              ,591.7627621493825 ,-361.0  ,-541.0 ,0.0    ,935  ,-950 ,-282.38461538461536 ,604.9984212736342 ,-515.0  ,-760.0 ,90.0   ,787
975 ,13              ,76             ,-1000,-157.84615384615384 ,697.5244136890892 ,-518.0  ,-622.0 ,350.0  ,942  ,-791 ,-36.07692307692308  ,644.0229630401985 ,-108.0  ,-575.0 ,667.0  ,904
976 ,13              ,77             ,-922 ,62.0                ,701.8093283316583 ,0.0     ,-604.0 ,593.0  ,990  ,-982 ,-28.692307692307693 ,580.9555898998627 ,189.0   ,-628.0 ,317.0  ,977
977 ,13              ,78             ,-955 ,7.384615384615385   ,609.8182158727767 ,0.0     ,-345.0 ,395.0  ,973  ,-971 ,-34.84615384615385  ,640.2970464497769 ,47.0    ,-779.0 ,457.0  ,733
978 ,13              ,79             ,-1000,54.30769230769231   ,560.5377454753284 ,-6.0    ,-296.0 ,486.0  ,997  ,-729 ,-31.076923076923077 ,469.126397597787  ,-1.0    ,-330.0 ,394.0  ,710
979 ,13              ,80             ,-776 ,43.69230769230769   ,611.4426090015023 ,0.0     ,-457.0 ,551.0  ,987  ,-762 ,119.92307692307692  ,578.4619638228114 ,312.0   ,-543.0 ,470.0  ,901
980 ,13              ,81             ,-659 ,39.38461538461539   ,469.7626241804717 ,0.0     ,-279.0 ,391.0  ,843  ,-928 ,362.46153846153845  ,593.5171459731408 ,464.0   ,0.0    ,894.0  ,957
981 ,13              ,82             ,-950 ,87.3076923076923    ,509.81146590600605,137.0   ,-209.0 ,231.0  ,996  ,-860 ,-89.92307692307692  ,642.3405718592048 ,-223.0  ,-761.0 ,480.0  ,964
982 ,13              ,83             ,-861 ,-111.92307692307692 ,421.2472475752733 ,-252.0  ,-326.0 ,278.0  ,533  ,-933 ,-183.0              ,469.7643026029117 ,-312.0  ,-514.0 ,8.0    ,876
983 ,13              ,84             ,-843 ,-30.846153846153847 ,530.5858155777514 ,0.0     ,-224.0 ,180.0  ,745  ,-852 ,-217.84615384615384 ,447.34379883818036,-52.0   ,-639.0 ,88.0   ,425
984 ,13              ,85             ,-732 ,-63.46153846153846  ,488.9955036236044 ,-117.0  ,-396.0 ,425.0  ,771  ,-634 ,186.53846153846155  ,477.15958465776333,58.0    ,-148.0 ,601.0  ,844
985 ,13              ,86             ,-872 ,-116.46153846153847 ,511.29013540660316,-340.0  ,-494.0 ,271.0  ,908  ,-848 ,-99.23076923076923  ,542.8107641167644 ,-212.0  ,-507.0 ,146.0  ,985
986 ,13              ,87             ,-482 ,281.15384615384613  ,544.4452598982206 ,527.0   ,-277.0 ,773.0  ,975  ,-890 ,-119.61538461538461 ,590.1228033866537 ,-375.0  ,-582.0 ,407.0  ,818
987 ,13              ,88             ,-782 ,-32.53846153846154  ,503.77237177529156,17.0    ,-213.0 ,311.0  ,890  ,-965 ,-63.69230769230769  ,570.9345240649147 ,0.0     ,-483.0 ,289.0  ,985
988 ,13              ,89             ,-588 ,47.15384615384615   ,384.55923820954774,30.0    ,-160.0 ,211.0  ,709  ,-963 ,33.15384615384615   ,555.978393787901  ,142.0   ,-447.0 ,455.0  ,780
989 ,13              ,90             ,-864 ,31.923076923076923  ,565.8978797065865 ,0.0     ,-481.0 ,471.0  ,846  ,-979 ,-117.15384615384616 ,669.2977471641259 ,-307.0  ,-482.0 ,613.0  ,941
990 ,13              ,91             ,-936 ,-16.76923076923077  ,647.3476852828204 ,0.0     ,-703.0 ,323.0  ,935  ,-932 ,54.0                ,612.0846891294265 ,0.0     ,-346.0 ,493.0  ,997
991 ,13              ,92             ,-972 ,61.84615384615385   ,610.9373735162831 ,73.0    ,-454.0 ,539.0  ,905  ,-925 ,128.53846153846155  ,681.4963457207743 ,0.0     ,-469.0 ,806.0  ,909
992 ,13              ,93             ,-826 ,-199.46153846153845 ,449.7602352707154 ,-54.0   ,-598.0 ,37.0   ,625  ,-910 ,-202.30769230769232 ,507.85043477638584,-143.0  ,-560.0 ,60.0   ,749
993 ,13              ,94             ,-860 ,-64.6923076923077   ,475.2403575412103 ,79.0    ,-315.0 ,254.0  ,717  ,-989 ,-237.69230769230768 ,565.1805588505006 ,-237.0  ,-772.0 ,85.0   ,757
994 ,13              ,95             ,-879 ,23.153846153846153  ,593.4916239445236 ,0.0     ,-230.0 ,478.0  ,876  ,-899 ,-57.23076923076923  ,568.426798841351  ,0.0     ,-513.0 ,177.0  ,957
995 ,13              ,96             ,-989 ,-20.615384615384617 ,601.5532033081167 ,-79.0   ,-483.0 ,273.0  ,890  ,-772 ,-101.53846153846153 ,570.801719132049  ,-113.0  ,-636.0 ,249.0  ,874
996 ,13              ,97             ,-962 ,-46.15384615384615  ,736.1621024106314 ,0.0     ,-667.0 ,453.0  ,987  ,-892 ,197.53846153846155  ,529.8406388378514 ,197.0   ,0.0    ,679.0  ,833
997 ,13              ,98             ,-994 ,-283.38461538461536 ,560.0634693885951 ,-282.0  ,-720.0 ,0.0    ,945  ,-894 ,81.61538461538461   ,578.6953053293731 ,301.0   ,-327.0 ,362.0  ,843
998 ,13              ,99             ,-872 ,255.30769230769232  ,652.5798015843714 ,471.0   ,-317.0 ,834.0  ,958  ,-565 ,-122.92307692307692 ,326.1629095862121 ,-156.0  ,-291.0 ,14.0   ,536
999 ,14              ,0              ,-883 ,-6.5                ,567.7340588149187 ,15.0    ,-401.0 ,290.5  ,934  ,-578 ,402.0               ,507.632210895311  ,575.0   ,82.25  ,732.0  ,933
1000,14              ,1              ,-517 ,235.07142857142858  ,549.4900383062483 ,175.5   ,-307.5 ,774.25 ,940  ,-845 ,12.428571428571429  ,439.6876013866968 ,-0.5    ,-237.75,151.0  ,965
1001,14              ,2              ,-816 ,162.28571428571428  ,495.6905716847385 ,94.0    ,-113.25,436.0  ,859  ,-755 ,86.28571428571429   ,534.311408561226  ,160.5   ,-245.25,390.5  ,890
1002,14              ,3              ,-857 ,151.5               ,612.3406229065147 ,189.5   ,-390.5 ,736.75 ,929  ,-959 ,50.07142857142857   ,620.7348578388875 ,178.5   ,-549.75,557.75 ,730
1003,14              ,4              ,-992 ,-137.71428571428572 ,637.1673404846013 ,-149.0  ,-703.0 ,279.25 ,781  ,-977 ,-19.714285714285715 ,612.2277641244598 ,-11.0   ,-309.25,507.0  ,852
1004,14              ,5              ,-832 ,17.357142857142858  ,581.7815618548647 ,-114.5  ,-497.25,531.5  ,782  ,-955 ,-82.28571428571429  ,362.57655500839854,-1.0    ,-114.5 ,37.5   ,475
1005,14              ,6              ,-800 ,350.92857142857144  ,505.97635461409794,339.5   ,33.75  ,819.0  ,967  ,-598 ,180.28571428571428  ,490.45495810937217,121.5   ,-150.5 ,559.5  ,893
1006,14              ,7              ,-720 ,-67.28571428571429  ,433.88644891198265,-102.5  ,-246.5 ,173.25 ,697  ,-781 ,-12.142857142857142 ,543.0623787860353 ,-53.5   ,-372.75,406.75 ,973
1007,14              ,8              ,-734 ,-130.14285714285714 ,464.13440645221215,-197.5  ,-470.0 ,50.0   ,940  ,-886 ,-79.57142857142857  ,463.6311057271742 ,-142.0  ,-347.0 ,128.0  ,840
1008,14              ,9              ,-965 ,-92.28571428571429  ,649.9238332381642 ,-32.5   ,-630.0 ,341.25 ,968  ,-595 ,206.07142857142858  ,499.4328266660577 ,134.5   ,3.25   ,565.25 ,992
1009,14              ,10             ,-955 ,-110.85714285714286 ,616.8756085982947 ,-158.5  ,-602.5 ,396.5  ,949  ,-896 ,140.42857142857142  ,546.9342126499612 ,262.0   ,-69.0  ,509.75 ,907
1010,14              ,11             ,-881 ,60.92857142857143   ,619.7759476413434 ,-53.5   ,-406.0 ,635.25 ,973  ,-926 ,250.64285714285714  ,636.0330914398978 ,571.5   ,-179.25,756.0  ,955
1011,14              ,12             ,-946 ,-145.64285714285714 ,640.6053155646387 ,-261.0  ,-655.25,370.0  ,868  ,-866 ,-143.28571428571428 ,450.64968973376966,-225.5  ,-404.5 ,-19.25 ,736
1012,14              ,13             ,-926 ,-130.28571428571428 ,532.3728347359913 ,-128.0  ,-393.0 ,157.5  ,919  ,-806 ,-106.71428571428571 ,645.5469271593159 ,-180.5  ,-755.5 ,448.5  ,868
1013,14              ,14             ,-980 ,30.928571428571427  ,598.8531943236575 ,147.5   ,-90.0  ,409.5  ,968  ,-498 ,168.07142857142858  ,459.2832985768679 ,146.0   ,-165.5 ,586.5  ,868
1014,14              ,15             ,-853 ,-199.07142857142858 ,492.1154436614542 ,-271.5  ,-597.0 ,72.0   ,629  ,-828 ,-181.42857142857142 ,503.35959226072083,-333.5  ,-443.0 ,305.25 ,599
1015,14              ,16             ,-942 ,0.7142857142857143  ,565.8807197731594 ,102.0   ,-350.25,378.0  ,795  ,-838 ,-0.35714285714285715,472.8280883142425 ,43.5    ,-165.75,333.5  ,762
1016,14              ,17             ,-998 ,-117.21428571428571 ,589.8764119022571 ,-137.0  ,-529.5 ,311.25 ,796  ,-684 ,78.85714285714286   ,481.6311798530006 ,-5.5    ,-210.75,335.5  ,989
1017,14              ,18             ,-819 ,-168.42857142857142 ,470.9578969072932 ,-126.0  ,-572.25,69.5   ,958  ,-940 ,-141.42857142857142 ,657.1154581005725 ,-199.0  ,-711.5 ,330.75 ,957
1018,14              ,19             ,-768 ,-0.42857142857142855,429.2775172463459 ,3.5     ,-258.0 ,179.75 ,838  ,-919 ,-13.5               ,581.6632319346096 ,-50.0   ,-382.25,404.25 ,909
1019,14              ,20             ,-945 ,39.642857142857146  ,645.0472382395257 ,119.0   ,-407.25,497.0  ,974  ,-816 ,8.571428571428571   ,532.0155744229405 ,10.5    ,-317.75,537.0  ,763
1020,14              ,21             ,-850 ,-25.285714285714285 ,585.7054167111954 ,49.5    ,-501.5 ,464.0  ,965  ,-938 ,11.0                ,609.8288536706268 ,-40.0   ,-506.25,541.5  ,961
1021,14              ,22             ,-935 ,-136.92857142857142 ,562.8097730666559 ,-153.0  ,-623.75,263.25 ,830  ,-984 ,-107.57142857142857 ,626.6748284871036 ,-162.0  ,-603.5 ,327.0  ,955
1022,14              ,23             ,-936 ,5.0                 ,676.3293462621481 ,-70.5   ,-445.0 ,695.0  ,970  ,-817 ,92.64285714285714   ,518.4219557231581 ,213.5   ,-285.25,434.75 ,793
1023,14              ,24             ,-889 ,-134.71428571428572 ,516.6744888926949 ,-351.5  ,-502.25,243.75 ,796  ,-969 ,-9.928571428571429  ,585.7957722732274 ,55.0    ,-438.5 ,415.25 ,848
1024,14              ,25             ,-894 ,32.285714285714285  ,532.002953804904  ,15.0    ,-152.75,395.5  ,824  ,-835 ,-27.857142857142858 ,632.1145048586905 ,-10.0   ,-618.25,536.25 ,954
1025,14              ,26             ,-983 ,-128.0              ,423.2191648997733 ,-55.0   ,-422.5 ,212.0  ,361  ,-985 ,79.85714285714286   ,704.3745569535546 ,70.5    ,-540.0 ,720.0  ,976
1026,14              ,27             ,-853 ,248.0               ,523.8646331316459 ,332.0   ,22.5   ,647.5  ,835  ,-918 ,24.142857142857142  ,619.8799954759056 ,70.5    ,-567.5 ,500.75 ,835
1027,14              ,28             ,-991 ,-119.14285714285714 ,563.2251711408089 ,-10.0   ,-636.25,348.75 ,574  ,-987 ,-110.64285714285714 ,594.893475550663  ,-66.0   ,-527.5 ,389.25 ,775
1028,14              ,29             ,-897 ,-112.07142857142857 ,577.2019329736963 ,-302.5  ,-513.5 ,296.25 ,888  ,-740 ,12.642857142857142  ,583.3681522837026 ,-146.5  ,-379.0 ,531.0  ,918
1029,14              ,30             ,-791 ,51.857142857142854  ,523.2833997782813 ,155.0   ,-457.75,546.5  ,663  ,-567 ,290.2857142857143   ,462.559007224846  ,406.5   ,5.5    ,650.0  ,857
1030,14              ,31             ,-913 ,179.0               ,651.4699355481241 ,363.0   ,-399.75,725.5  ,959  ,-477 ,289.2857142857143   ,458.86874754392187,223.5   ,0.75   ,727.5  ,954
1031,14              ,32             ,-917 ,115.78571428571429  ,474.61533875362665,-10.0   ,-41.25 ,433.25 ,866  ,-805 ,52.642857142857146  ,568.4449242170537 ,7.0     ,-365.5 ,562.0  ,897
1032,14              ,33             ,-987 ,-150.21428571428572 ,505.40435883959873,-175.0  ,-396.75,14.25  ,650  ,-718 ,82.42857142857143   ,490.7231264299522 ,37.5    ,-303.5 ,475.75 ,834
1033,14              ,34             ,-825 ,62.42857142857143   ,575.316329614308  ,130.0   ,-452.75,443.0  ,990  ,-828 ,-67.64285714285714  ,549.3564916746275 ,-2.0    ,-606.0 ,387.0  ,795
1034,14              ,35             ,-980 ,62.92857142857143   ,552.0959315032285 ,57.5    ,-254.25,541.75 ,875  ,-979 ,-204.35714285714286 ,621.7622111810489 ,-162.0  ,-832.75,273.0  ,806
1035,14              ,36             ,-922 ,181.0               ,537.6713322639227 ,311.0   ,15.0   ,515.25 ,996  ,-988 ,-55.142857142857146 ,588.4487896342196 ,-29.5   ,-440.0 ,296.5  ,832
1036,14              ,37             ,-953 ,103.07142857142857  ,597.0691835039804 ,310.5   ,-198.25,600.5  ,714  ,-821 ,-10.0               ,673.0180018166161 ,-33.5   ,-664.5 ,670.5  ,896
