number_of_cities,index_of_sample,name_of_src_file,x_min,x_avg,x_stdev,x_median,x_q1,x_q3,x_max,y_min,y_avg,y_stdev,y_median,y_q1,y_q3,y_max,nr_points_in_q1,nr_points_in_q2,nr_points_in_q3,nr_points_in_q4,nr_points_axis_x_neg,nr_points_axis_x_pos,nr_points_axis_y_neg,nr_points_axis_y_pos,nr_points_in_center,dist_from_center_min,dist_from_center_avg,dist_from_center_stdev,dist_from_center_median,dist_from_center_q1,dist_from_center_q3,dist_from_center_max,dist_from_center_sum
13,40,TSP_CITIES_SET_40_N_13.json,-892,-25.846153846153847,529.9403812621828,0.0,-410.0,404.0,880,-490,211.92307692307693,406.51024208877806,301.0,-3.0,581.0,798,3,5,1,3,0,0,0,0,1,473.00951364639593,671.9918452642243,218.82008358478924,587.6403752501606,502.8130762729953,768.3216012551864,1115.0,8063.902143170691
13,41,TSP_CITIES_SET_41_N_13.json,-582,93.84615384615384,387.82338036659723,18.0,-66.0,318.0,878,-994,-212.76923076923077,528.1862288129938,-70.0,-660.0,157.0,803,2,3,2,5,0,0,0,0,1,108.40664186294121,616.2872912901397,343.50383021963387,704.823226333855,237.74996904252433,898.6836093120191,1011.2526885007525,7395.447495481677
13,42,TSP_CITIES_SET_42_N_13.json,-933,57.92307692307692,599.3479041895536,0.0,-350.0,577.0,930,-594,60.0,447.994605622285,-4.0,-241.0,371.0,803,3,2,4,3,0,0,0,0,1,302.026488904533,699.3158299192529,292.4674714301435,616.9935960715285,502.74873103338126,922.6030394715252,1230.9744107819627,8391.789959031034
13,43,TSP_CITIES_SET_43_N_13.json,-861,-125.0,517.9536658814184,-69.0,-618.0,338.0,658,-986,106.6923076923077,629.435909447947,170.0,-318.0,588.0,965,4,3,4,1,0,0,0,0,1,183.4693434882242,755.2814308251055,366.716824490626,846.1839722990314,485.21124299117696,1047.9403429913054,1229.8052691381672,9063.377169901267
13,44,TSP_CITIES_SET_44_N_13.json,-848,-23.153846153846153,556.0554298140079,-12.0,-405.0,293.0,878,-872,-308.2307692307692,340.28325305206,-319.0,-412.0,-19.0,111,1,1,6,4,0,0,0,0,1,313.3209217399949,677.2755722358299,275.92943614290374,730.764901007581,424.50835970091725,854.9155010720018,1179.484633219102,8127.306866829959
13,45,TSP_CITIES_SET_45_N_13.json,-632,376.6923076923077,457.7878665596444,533.0,31.0,662.0,986,-906,-257.38461538461536,536.5372833366348,-448.0,-552.0,50.0,949,4,0,1,7,0,0,0,0,1,112.75194011634566,805.0873397467154,285.59149219481634,868.3043640009319,742.8226336357889,992.1877874770369,1143.5230649182377,9661.048076960586
13,46,TSP_CITIES_SET_46_N_13.json,-912,-113.23076923076923,525.9269838178036,-175.0,-364.0,0.0,978,-738,34.0,614.6625090242612,80.0,-647.0,426.0,963,3,4,5,0,0,0,0,0,1,167.35889578985635,740.5673191241608,363.4849690706295,717.0091404430357,463.94751621810485,1082.9063289256114,1281.4320114621767,8886.80782948993
13,47,TSP_CITIES_SET_47_N_13.json,-596,-70.53846153846153,465.5875527017118,-83.0,-348.0,0.0,915,-676,331.0,604.2362948383686,625.0,0.0,883.0,939,2,7,2,1,0,0,0,0,1,89.69392398596462,792.1230972088532,292.62883509490996,884.1254862113354,632.8519903862591,966.4471526983427,1137.6295530619798,9505.477166506238
13,48,TSP_CITIES_SET_48_N_13.json,-715,-80.61538461538461,532.9882016301327,-270.0,-454.0,441.0,832,-431,114.6923076923077,333.9080174278002,108.0,-64.0,312.0,822,2,5,3,2,0,0,0,0,1,358.75479090877656,611.8812790535276,215.22896985764854,545.4376929832841,465.8059973287349,793.0850003341259,1047.9427465276908,7342.575348642331
13,49,TSP_CITIES_SET_49_N_13.json,-906,-69.3076923076923,525.8303567716152,0.0,-396.0,323.0,853,-855,-112.76923076923077,557.3936600892517,0.0,-469.0,262.0,879,2,4,2,4,0,0,0,0,1,300.42137074449283,735.3020339376894,267.303033116343,872.8596550014103,490.85734114863425,956.4230913751253,1021.2076184596352,8823.624407252273
13,50,TSP_CITIES_SET_50_N_13.json,-896,-57.76923076923077,542.7372221505472,0.0,-363.0,350.0,717,-965,91.61538461538461,542.6727894507485,155.0,-28.0,468.0,944,4,4,2,2,0,0,0,0,1,233.77339455121918,716.1336281885251,311.4510787398633,788.0763149125028,444.5454336626916,962.2504961785925,1180.7527260184497,8593.603538262301
13,51,TSP_CITIES_SET_51_N_13.json,-864,131.23076923076923,630.2266991390418,0.0,-199.0,720.0,992,-875,72.0,633.1517722210581,33.0,-617.0,613.0,862,4,3,3,2,0,0,0,0,1,537.2169021912844,876.7816103721535,241.7967013382333,877.9194792955717,677.099188917027,1040.6396127772366,1229.683292559511,10521.379324465843
13,52,TSP_CITIES_SET_52_N_13.json,-858,-161.23076923076923,573.9535628495499,-331.0,-648.0,296.0,872,-953,-167.6153846153846,439.3166167396696,-27.0,-456.0,30.0,537,3,2,6,1,0,0,0,0,1,301.822795693102,726.6144810244888,240.56973126048288,759.550329405642,621.2010486133365,884.4251422302964,1099.3238831208935,8719.373772293868
13,53,TSP_CITIES_SET_53_N_13.json,-956,-20.53846153846154,585.852742502274,-28.0,-308.0,510.0,809,-891,-34.30769230769231,575.6686524693675,0.0,-396.0,198.0,941,1,5,2,4,0,0,0,0,1,178.22738285684386,748.6224337353259,355.60095363641074,887.6229345281308,476.6761991726655,1033.5100708600794,1117.8130434021602,8983.469204823909
13,54,TSP_CITIES_SET_54_N_13.json,-712,-6.923076923076923,521.7276526979796,0.0,-429.0,405.0,754,-914,-161.76923076923077,497.7362343393928,-253.0,-372.0,0.0,710,1,2,4,5,0,0,0,0,1,255.24889813670106,695.9026993861488,264.36032501198343,780.8943450168593,632.7709799231243,801.8163286549304,1029.994660180333,8350.832392633785
13,55,TSP_CITIES_SET_55_N_13.json,-812,-35.76923076923077,541.2515055939266,-52.0,-421.0,223.0,767,-870,53.23076923076923,620.2408341182418,0.0,-304.0,634.0,960,3,3,4,2,0,0,0,0,1,406.25361536852813,799.1513073785554,217.7524146576788,833.8621254926611,701.2630382269599,924.2901957058311,1153.834043526191,9589.815688542665
13,56,TSP_CITIES_SET_56_N_13.json,-732,-67.84615384615384,533.1466099416817,-192.0,-288.0,6.0,930,-763,133.53846153846155,509.44326072432824,3.0,-233.0,602.0,814,3,4,4,1,0,0,0,0,1,203.68603290358425,699.9453887002345,292.0014685590926,763.8983323536204,463.65040958901767,831.7975496016687,1181.6687353061347,8399.344664402814
13,57,TSP_CITIES_SET_57_N_13.json,-780,229.23076923076923,522.0752107130022,296.0,-180.0,662.0,978,-914,159.30769230769232,604.2413128068653,317.0,-416.0,690.0,998,4,3,1,4,0,0,0,0,1,355.8440669731617,802.0066843887827,293.334797605451,777.9875649203774,579.0158472801443,1063.1841231630024,1276.5657053203333,9624.08021266539
13,58,TSP_CITIES_SET_58_N_13.json,-924,-25.615384615384617,600.7322668296222,0.0,-505.0,356.0,839,-960,-93.61538461538461,513.296785245719,-264.0,-325.0,135.0,904,1,4,2,5,0,0,0,0,1,298.30353668704635,757.9329061576436,256.044477166325,788.7874108230438,592.9530440504805,954.9621133345669,1057.057235914877,9095.194873891724
13,59,TSP_CITIES_SET_59_N_13.json,-920,-77.92307692307692,593.2283795102948,-48.0,-474.0,343.0,895,-876,8.923076923076923,655.1590724827141,0.0,-727.0,608.0,981,2,4,3,3,0,0,0,0,1,476.5259699113995,857.0777305065985,240.9873943206277,814.0481248514512,719.8709971484145,948.5991636369597,1342.8514437569033,10284.93276607918
13,60,TSP_CITIES_SET_60_N_13.json,-912,-117.15384615384616,624.1795743419045,0.0,-755.0,253.0,951,-927,-151.30769230769232,560.2501501733228,-71.0,-629.0,373.0,593,2,3,3,4,0,0,0,0,1,527.6153902228402,826.0901332596868,257.38423713335555,819.423976914729,615.7277730227054,941.8099255357021,1327.357148622781,9913.081599116242
13,61,TSP_CITIES_SET_61_N_13.json,-944,-11.923076923076923,511.8143318200559,0.0,-233.0,345.0,982,-575,271.15384615384613,538.130071970499,344.0,-106.0,750.0,958,5,3,3,1,0,0,0,0,1,345.09274115808347,750.7625972753161,271.7596314909489,695.5027595731755,592.0443961348461,981.7130441832758,1282.5556518139865,9009.151167303793
13,62,TSP_CITIES_SET_62_N_13.json,-960,-100.84615384615384,465.0451315291606,0.0,-402.0,200.0,463,-998,-40.84615384615385,607.3190877610997,0.0,-340.0,473.0,789,4,2,4,2,0,0,0,0,1,161.68178623456632,723.8518910064353,284.0616576214163,787.746959807407,587.0440065583783,952.5208455569154,1018.4301645179212,8686.222692077223
13,63,TSP_CITIES_SET_63_N_13.json,-801,104.15384615384616,675.9064094672977,148.0,-624.0,818.0,972,-749,298.0,528.05223857746,447.0,0.0,695.0,903,5,4,1,2,0,0,0,0,1,346.15170084805305,876.9021242028035,285.4425550906285,832.7502661793044,752.2254194637918,1080.4330556763484,1317.2281503217278,10522.825490433643
13,64,TSP_CITIES_SET_64_N_13.json,-959,-29.46153846153846,771.1676877074808,0.0,-746.0,688.0,993,-520,164.0,486.4781598386509,24.0,-221.0,533.0,903,3,4,2,3,0,0,0,0,1,424.97176376790026,894.9154438546626,257.04176883868917,926.813168459717,685.7276411850982,1071.4066586829738,1337.7510979251708,10738.985326255952
13,65,TSP_CITIES_SET_65_N_13.json,-796,85.6923076923077,565.4087584239954,-27.0,-299.0,554.0,909,-870,-39.69230769230769,657.1126723040458,-191.0,-657.0,564.0,904,2,3,4,3,0,0,0,0,1,399.6248240537617,844.5647197490421,228.48855349540844,845.8795968516055,741.2781369137058,910.1200642378896,1241.0906493886737,10134.776636988505
13,66,TSP_CITIES_SET_66_N_13.json,-756,-138.76923076923077,529.3538756267169,-355.0,-472.0,146.0,866,-972,95.46153846153847,739.8903764955788,271.0,-694.0,803.0,965,2,6,2,2,0,0,0,0,1,472.451055666087,893.2963319499822,256.7111854163394,949.3206349312873,820.716505797584,1022.962568489984,1301.8218004012685,10719.555983399787
13,67,TSP_CITIES_SET_67_N_13.json,-730,-11.538461538461538,506.61451739046055,-75.0,-444.0,329.0,889,-915,-10.153846153846153,557.4033318513393,-120.0,-438.0,194.0,991,2,3,4,3,0,0,0,0,1,168.6001186239203,695.7425576896686,301.9120162373102,626.7591867616068,558.994470560009,916.847370024688,1235.010121416015,8348.910692276024
13,68,TSP_CITIES_SET_68_N_13.json,-787,106.84615384615384,630.0563263383475,0.0,-562.0,582.0,950,-745,26.076923076923077,547.1485876095057,164.0,-463.0,227.0,970,5,2,4,1,0,0,0,0,1,391.52266856466946,795.7321066380142,288.42597499738775,842.7449777962154,598.736569121743,970.388060256868,1340.345104814428,9548.785279656175
13,69,TSP_CITIES_SET_69_N_13.json,-973,-236.53846153846155,411.88845888675075,-90.0,-466.0,7.0,365,-631,131.23076923076923,440.17821274383743,221.0,-111.0,451.0,760,2,6,2,2,0,0,0,0,1,221.50846484954022,625.6016484507843,236.56902307551425,603.8147663018115,473.22165346611206,729.0397644348235,1081.8964830333816,7507.219781409412
13,70,TSP_CITIES_SET_70_N_13.json,-727,102.53846153846153,536.2099426195887,44.0,-207.0,657.0,943,-754,23.23076923076923,522.6927322124274,-29.0,-244.0,350.0,910,5,0,5,2,0,0,0,0,1,226.51490017215204,702.0798291350497,295.027265652206,707.387757585891,505.1375166977459,939.2482607889776,1091.1690978029023,8424.957949620597
13,71,TSP_CITIES_SET_71_N_13.json,-817,-67.0,428.81173025000146,-8.0,-513.0,193.0,579,-984,-155.30769230769232,543.0789360389803,-157.0,-512.0,0.0,896,2,1,6,3,0,0,0,0,1,31.04834939252005,647.1169826073364,315.1578723944435,680.3491872038395,589.4505760904067,861.1665256007036,1002.5567315618603,7765.403791288037
13,72,TSP_CITIES_SET_72_N_13.json,-766,78.23076923076923,546.5386771684376,27.0,-487.0,647.0,895,-944,94.84615384615384,530.9759640124723,155.0,-291.0,500.0,919,5,2,3,2,0,0,0,0,1,202.2992832414391,725.5111519677286,277.6179226015351,735.1805069635348,560.3325750042736,936.0293649089348,1196.3766129442686,8706.133823612743
13,73,TSP_CITIES_SET_73_N_13.json,-769,211.76923076923077,501.0294658411076,226.0,-9.0,673.0,903,-929,-302.9230769230769,620.5334347073843,-526.0,-833.0,0.0,857,2,1,3,6,0,0,0,0,1,425.90726690208044,849.9484640973402,259.382185647299,838.3796512978597,716.2827285536015,1029.0731408037002,1228.5348997891756,10199.381569168083
13,74,TSP_CITIES_SET_74_N_13.json,-379,90.07692307692308,375.2693391726493,0.0,-131.0,242.0,910,-645,192.76923076923077,432.4446311082599,335.0,0.0,481.0,761,5,4,2,1,0,0,0,0,1,132.3706916201619,552.3526612529646,279.84792157059695,525.7811456890963,420.17775951645945,730.8682923342277,1093.8688221171678,6628.231935035576
13,75,TSP_CITIES_SET_75_N_13.json,-913,-192.0,591.7627621493825,-361.0,-541.0,0.0,935,-950,-282.38461538461536,604.9984212736342,-515.0,-760.0,90.0,787,2,2,7,1,0,0,0,0,1,305.5552323230614,886.1506089519559,249.9429351324622,894.9739636013286,797.248561261802,1033.8235750197127,1234.5566005655635,10633.80730742347
13,76,TSP_CITIES_SET_76_N_13.json,-1000,-157.84615384615384,697.5244136890892,-518.0,-622.0,350.0,942,-791,-36.07692307692308,644.0229630401985,-108.0,-575.0,667.0,904,1,4,3,4,0,0,0,0,1,561.7917763727055,944.0444959795022,204.90593747324698,927.2721936761884,846.4241198524522,1028.2288231887196,1275.6237689851973,11328.533951754025
13,77,TSP_CITIES_SET_77_N_13.json,-922,62.0,701.8093283316583,0.0,-604.0,593.0,990,-982,-28.692307692307693,580.9555898998627,189.0,-628.0,317.0,977,3,4,2,3,0,0,0,0,1,471.02016941952706,880.0742343258936,257.0559021105055,849.0386354524217,737.6512483475612,993.2356536795129,1343.5821523077775,10560.890811910725
13,78,TSP_CITIES_SET_78_N_13.json,-955,7.384615384615385,609.8182158727767,0.0,-345.0,395.0,973,-971,-34.84615384615385,640.2970464497769,47.0,-779.0,457.0,733,4,3,3,2,0,0,0,0,1,457.3543483995752,858.6794046890905,223.77609742237505,844.6533421591441,777.3236827330987,1040.4310600639192,1147.871944077387,10304.152856269086
13,79,TSP_CITIES_SET_79_N_13.json,-1000,54.30769230769231,560.5377454753284,-6.0,-296.0,486.0,997,-729,-31.076923076923077,469.126397597787,-1.0,-330.0,394.0,710,4,1,6,1,0,0,0,0,1,216.08331726442927,672.1563541961509,307.5935964230109,670.3136481889735,453.98144200505885,865.5278763653769,1235.0910897581603,8065.876250353811
13,80,TSP_CITIES_SET_80_N_13.json,-776,43.69230769230769,611.4426090015023,0.0,-457.0,551.0,987,-762,119.92307692307692,578.4619638228114,312.0,-543.0,470.0,901,6,2,4,0,0,0,0,0,1,628.3351016774409,827.7105130113081,211.54940961794043,699.5865787749037,669.0528472301664,1011.0559920751634,1189.107648617231,9932.526156135695
13,81,TSP_CITIES_SET_81_N_13.json,-659,39.38461538461539,469.7626241804717,0.0,-279.0,391.0,843,-928,362.46153846153845,593.5171459731408,464.0,0.0,894.0,957,3,6,0,3,0,0,0,0,1,253.9488137400921,806.0221442169574,270.9071690018861,874.0014165559263,699.6275276844459,996.3101184740552,1107.796461449485,9672.265730603489
13,82,TSP_CITIES_SET_82_N_13.json,-950,87.3076923076923,509.81146590600605,137.0,-209.0,231.0,996,-860,-89.92307692307692,642.3405718592048,-223.0,-761.0,480.0,964,3,2,2,5,0,0,0,0,1,238.91839611047115,776.4651254062263,307.41545893800674,866.6436284178316,633.753194033267,923.3856825739906,1285.6846425154188,9317.581504874715
13,83,TSP_CITIES_SET_83_N_13.json,-861,-111.92307692307692,421.2472475752733,-252.0,-326.0,278.0,533,-933,-183.0,469.7643026029117,-312.0,-514.0,8.0,876,2,2,5,3,0,0,0,0,1,390.2166065148945,640.1770422238069,204.00941495986675,626.0739399454504,454.11920085069943,772.2837906314421,1028.5805753561556,7682.124506685683
13,84,TSP_CITIES_SET_84_N_13.json,-843,-30.846153846153847,530.5858155777514,0.0,-224.0,180.0,745,-852,-217.84615384615384,447.34379883818036,-52.0,-639.0,88.0,425,3,2,4,3,0,0,0,0,1,54.70831746635972,673.3910266789761,296.5709024927204,735.501413121176,589.6940703585872,827.9943263906667,1059.0302167549328,8080.692320147713
13,85,TSP_CITIES_SET_85_N_13.json,-732,-63.46153846153846,488.9955036236044,-117.0,-396.0,425.0,771,-634,186.53846153846155,477.15958465776333,58.0,-148.0,601.0,844,3,4,4,1,0,0,0,0,1,395.693062865651,683.643212334869,212.7460070646633,701.309363564641,485.6586088640497,855.3489871001882,998.1968743689794,8203.718548018427
13,86,TSP_CITIES_SET_86_N_13.json,-872,-116.46153846153847,511.29013540660316,-340.0,-494.0,271.0,908,-848,-99.23076923076923,542.8107641167644,-212.0,-507.0,146.0,985,2,2,5,3,0,0,0,0,1,307.82624969290714,729.8261706975233,230.67275655428486,690.3093702756523,601.4864706238195,933.6655448471738,1101.9351160572023,8757.91404837028
13,87,TSP_CITIES_SET_87_N_13.json,-482,281.15384615384613,544.4452598982206,527.0,-277.0,773.0,975,-890,-119.61538461538461,590.1228033866537,-375.0,-582.0,407.0,818,4,1,4,3,0,0,0,0,1,391.0115087820306,841.0072399244724,204.95850328019893,863.5776310425242,755.8948458008041,974.6959471083696,1131.6571919092814,10092.08687909367
13,88,TSP_CITIES_SET_88_N_13.json,-782,-32.53846153846154,503.77237177529156,17.0,-213.0,311.0,890,-965,-63.69230769230769,570.9345240649147,0.0,-483.0,289.0,985,4,2,3,3,0,0,0,0,1,111.01801655587259,672.4260407843486,381.10528682445215,528.6416997946512,430.4262268318749,996.2907945465432,1257.676031416676,8069.112489412183
13,89,TSP_CITIES_SET_89_N_13.json,-588,47.15384615384615,384.55923820954774,30.0,-160.0,211.0,709,-963,33.15384615384615,555.978393787901,142.0,-447.0,455.0,780,4,3,1,4,0,0,0,0,1,116.91449867317569,617.2321524651079,294.7204591657347,649.5248222305137,427.20577115488754,860.5054617509588,988.7087538805348,7406.785829581295
13,90,TSP_CITIES_SET_90_N_13.json,-864,31.923076923076923,565.8978797065865,0.0,-481.0,471.0,846,-979,-117.15384615384616,669.2977471641259,-307.0,-482.0,613.0,941,3,1,5,3,0,0,0,0,1,312.06569821112987,851.8118707787747,252.81513936334176,830.3499717146999,750.025342978129,1019.572044867753,1219.0553719991558,10221.742449345296
13,91,TSP_CITIES_SET_91_N_13.json,-936,-16.76923076923077,647.3476852828204,0.0,-703.0,323.0,935,-932,54.0,612.0846891294265,0.0,-346.0,493.0,997,3,3,3,3,0,0,0,0,1,57.28001396647874,831.4020225081591,339.95883756608345,898.5840295677968,676.9082059395671,1042.3722368667338,1270.1940796586953,9976.824270097908
13,92,TSP_CITIES_SET_92_N_13.json,-972,61.84615384615385,610.9373735162831,73.0,-454.0,539.0,905,-925,128.53846153846155,681.4963457207743,0.0,-469.0,806.0,909,3,3,1,5,0,0,0,0,1,565.173424711389,913.0136039137993,168.83744436588344,976.7293660837356,851.1874092913895,1013.8399001464039,1091.379402407797,10956.163246965592
13,93,TSP_CITIES_SET_93_N_13.json,-826,-199.46153846153845,449.7602352707154,-54.0,-598.0,37.0,625,-910,-202.30769230769232,507.85043477638584,-143.0,-560.0,60.0,749,2,2,5,3,0,0,0,0,1,189.64440408301004,693.7636709687564,268.9935156581527,793.5644788556816,592.9664984095918,845.5689665243531,1103.9587854625734,8325.164051625077
13,94,TSP_CITIES_SET_94_N_13.json,-860,-64.6923076923077,475.2403575412103,79.0,-315.0,254.0,717,-989,-237.69230769230768,565.1805588505006,-237.0,-772.0,85.0,757,3,2,3,4,0,0,0,0,1,281.1565400270817,729.3164233491401,293.78960554646363,817.4845996314756,459.35049913894056,877.9905219554707,1221.5604774222193,8751.797080189683
13,95,TSP_CITIES_SET_95_N_13.json,-879,23.153846153846153,593.4916239445236,0.0,-230.0,478.0,876,-899,-57.23076923076923,568.426798841351,0.0,-513.0,177.0,957,3,3,3,3,0,0,0,0,1,221.44976857066254,776.0448024573355,290.2504521878025,845.5348813948524,668.9881313099245,959.1774639001045,1089.6572855719362,9312.537629488028
13,96,TSP_CITIES_SET_96_N_13.json,-989,-20.615384615384617,601.5532033081167,-79.0,-483.0,273.0,890,-772,-101.53846153846153,570.801719132049,-113.0,-636.0,249.0,874,1,4,3,4,0,0,0,0,1,117.72000679578642,756.2166086665419,372.871326736241,732.6612134843651,484.68636864999985,1093.4652741456116,1254.6334125950896,9074.599303998502
13,97,TSP_CITIES_SET_97_N_13.json,-962,-46.15384615384615,736.1621024106314,0.0,-667.0,453.0,987,-892,197.53846153846155,529.8406388378514,197.0,0.0,679.0,833,4,5,1,2,0,0,0,0,1,465.0096773186554,890.642630822524,284.1300038456145,916.7934039506517,711.3919352261815,1097.1438552655516,1302.407386342691,10687.71156987029
13,98,TSP_CITIES_SET_98_N_13.json,-994,-283.38461538461536,560.0634693885951,-282.0,-720.0,0.0,945,-894,81.61538461538461,578.6953053293731,301.0,-327.0,362.0,843,1,6,3,2,0,0,0,0,1,234.95744295510198,801.6481526679062,330.511706832905,818.096124783068,680.9428973367951,939.0254992252245,1336.8889258274226,9619.777832014874
13,99,TSP_CITIES_SET_99_N_13.json,-872,255.30769230769232,652.5798015843714,471.0,-317.0,834.0,958,-565,-122.92307692307692,326.1629095862121,-156.0,-291.0,14.0,536,3,1,3,5,0,0,0,0,1,352.4272974671514,759.1200445073055,216.4906246818933,775.4268751552431,642.4587749087827,903.7169666118143,1097.7522489159383,9109.440534087664
14,0,TSP_CITIES_SET_0_N_14.json,-883,-6.5,567.7340588149187,15.0,-401.0,290.5,934,-578,402.0,507.632210895311,575.0,82.25,732.0,933,6,4,2,1,0,0,0,0,1,442.84760358389656,823.3867081882435,287.17812041281815,875.1925502425166,578.7780230796604,1114.5169357169948,1256.9681777992632,10704.027206447165
14,1,TSP_CITIES_SET_1_N_14.json,-517,235.07142857142858,549.4900383062483,175.5,-307.5,774.25,940,-845,12.428571428571429,439.6876013866968,-0.5,-237.75,151.0,965,3,3,1,6,0,0,0,0,1,149.093930124603,685.5086928663087,303.484323601377,540.6042915108981,473.4015209101044,986.4081305423227,1170.52338720762,8911.613007262013
14,2,TSP_CITIES_SET_2_N_14.json,-816,162.28571428571428,495.6905716847385,94.0,-113.25,436.0,859,-755,86.28571428571429,534.311408561226,160.5,-245.25,390.5,890,4,5,0,4,0,0,0,0,1,181.2181006411887,682.7246661150493,331.54303310621555,681.5137562808252,414.5708624590011,920.844177915026,1143.637180228065,8875.420659495641
14,3,TSP_CITIES_SET_3_N_14.json,-857,151.5,612.3406229065147,189.5,-390.5,736.75,929,-959,50.07142857142857,620.7348578388875,178.5,-549.75,557.75,730,5,4,2,2,0,0,0,0,1,594.5166103650931,869.3326752557844,186.04817846552328,842.1995013059554,764.246033682871,1006.5907808041956,1181.4994710113078,11301.324778325197
14,4,TSP_CITIES_SET_4_N_14.json,-992,-137.71428571428572,637.1673404846013,-149.0,-703.0,279.25,781,-977,-19.714285714285715,612.2277641244598,-11.0,-309.25,507.0,852,1,5,2,5,0,0,0,0,1,306.00816982557836,846.7862808274616,302.7387391012169,912.8159726911006,651.41461451214,1100.8019803761256,1307.657447499153,11008.221650757001
14,5,TSP_CITIES_SET_5_N_14.json,-832,17.357142857142858,581.7815618548647,-114.5,-497.25,531.5,782,-955,-82.28571428571429,362.57655500839854,-1.0,-114.5,37.5,475,3,3,4,3,0,0,0,0,1,281.0871750898643,656.1163038014547,225.7891986117661,604.5667870467249,550.0036363516155,840.4671320164757,1061.7537379260787,8529.511949418911
14,6,TSP_CITIES_SET_6_N_14.json,-800,350.92857142857144,505.97635461409794,339.5,33.75,819.0,967,-598,180.28571428571428,490.45495810937217,121.5,-150.5,559.5,893,6,1,2,4,0,0,0,0,1,145.71547618561317,740.5712525110091,354.09672165073533,797.822035293586,478.44121896007243,908.5482926074981,1296.5527370685697,9627.426282643119
14,7,TSP_CITIES_SET_7_N_14.json,-720,-67.28571428571429,433.88644891198265,-102.5,-246.5,173.25,697,-781,-12.142857142857142,543.0623787860353,-53.5,-372.75,406.75,973,1,4,4,4,0,0,0,0,1,170.0,657.8166165595283,245.17287892360636,725.4798412085618,504.6047958551326,772.9016755060115,1005.3546637878595,8551.616015273867
14,8,TSP_CITIES_SET_8_N_14.json,-734,-130.14285714285714,464.13440645221215,-197.5,-470.0,50.0,940,-886,-79.57142857142857,463.6311057271742,-142.0,-347.0,128.0,840,2,3,5,3,0,0,0,0,1,126.82665335015349,594.8570660612827,331.7275391090951,574.4501719035342,324.2483615995615,789.7797161234264,1150.5442190546175,7733.1418587966755
14,9,TSP_CITIES_SET_9_N_14.json,-965,-92.28571428571429,649.9238332381642,-32.5,-630.0,341.25,968,-595,206.07142857142858,499.4328266660577,134.5,3.25,565.25,992,5,5,2,1,0,0,0,0,1,107.00467279516349,786.8372270130932,341.45843041558487,929.5488152862118,689.8695528866309,994.6094710990842,1192.4168734129855,10228.883951170212
14,10,TSP_CITIES_SET_10_N_14.json,-955,-110.85714285714286,616.8756085982947,-158.5,-602.5,396.5,949,-896,140.42857142857142,546.9342126499612,262.0,-69.0,509.75,907,3,6,2,2,0,0,0,0,1,73.59347797189639,796.1067692516178,295.05058258045176,907.8882089772948,620.4941579096454,983.1098616126277,1155.1004285342465,10349.38800027103
14,11,TSP_CITIES_SET_11_N_14.json,-881,60.92857142857143,619.7759476413434,-53.5,-406.0,635.25,973,-926,250.64285714285714,636.0330914398978,571.5,-179.25,756.0,955,5,4,3,1,0,0,0,0,1,241.0684550081159,898.0103989896907,241.62077776667817,938.392242082169,793.3536411966608,1072.6998648270633,1149.0630966139327,11674.135186865979
14,12,TSP_CITIES_SET_12_N_14.json,-946,-145.64285714285714,640.6053155646387,-261.0,-655.25,370.0,868,-866,-143.28571428571428,450.64968973376966,-225.5,-404.5,-19.25,736,1,2,6,4,0,0,0,0,1,97.0051545022222,759.8618610824758,296.2699187311565,812.8480792866525,657.4922052769904,902.2000886721304,1193.8576129505561,9878.204194072185
14,13,TSP_CITIES_SET_13_N_14.json,-926,-130.28571428571428,532.3728347359913,-128.0,-393.0,157.5,919,-806,-106.71428571428571,645.5469271593159,-180.5,-755.5,448.5,868,1,5,4,3,0,0,0,0,1,322.38641410580567,810.9121704344172,281.4431372316403,870.0988449595827,658.0524295221468,1019.7082916206967,1219.0824418389432,10541.858215647426
14,14,TSP_CITIES_SET_14_N_14.json,-980,30.928571428571427,598.8531943236575,147.5,-90.0,409.5,968,-498,168.07142857142858,459.2832985768679,146.0,-165.5,586.5,868,7,1,3,2,0,0,0,0,1,151.64761785138597,721.2107868436341,295.9928225797914,747.251630978481,528.1855734493323,931.1337175722937,1194.5810981260336,9375.740228967241
14,15,TSP_CITIES_SET_15_N_14.json,-853,-199.07142857142858,492.1154436614542,-271.5,-597.0,72.0,629,-828,-181.42857142857142,503.35959226072083,-333.5,-443.0,305.25,599,2,2,7,2,0,0,0,0,1,453.28247263709636,729.2315817375529,213.04301258883282,736.9538655845425,495.63091106185055,901.9190651050681,1039.8196959088627,9480.010562588188
14,16,TSP_CITIES_SET_16_N_14.json,-942,0.7142857142857143,565.8807197731594,102.0,-350.25,378.0,795,-838,-0.35714285714285715,472.8280883142425,43.5,-165.75,333.5,762,5,2,3,3,0,0,0,0,1,171.0263137648707,683.5898167088928,287.8670862850205,709.1741676062376,425.0,946.6678403748592,1019.9735290682793,8886.667617215608
14,17,TSP_CITIES_SET_17_N_14.json,-998,-117.21428571428571,589.8764119022571,-137.0,-529.5,311.25,796,-684,78.85714285714286,481.6311798530006,-5.5,-210.75,335.5,989,2,4,5,2,0,0,0,0,1,141.8731828077456,691.3579881756771,365.6861949830123,587.9906461841039,458.956424946857,924.5782822454787,1405.0355867379303,8987.653846283802
